invoice_id,user_id,product_id,price,purchase_date
INV_005792,USR_00072,PROD_02114,50.31,2023-01-27
INV_005793,USR_01623,PROD_03497,89.54,2023-02-07
INV_005794,USR_01414,PROD_00266,32.41,2023-09-01
INV_005795,USR_01835,PROD_03667,83.88,2023-03-08
INV_005796,USR_01606,PROD_03539,127.18,2023-05-12
INV_005797,USR_01300,PROD_00467,187.3,2023-05-23
INV_005798,USR_00696,PROD_04422,347.78,2023-01-25
INV_005799,USR_00658,PROD_03979,14.28,2023-10-25
INV_005800,USR_00379,PROD_00849,54.16,2023-10-12
INV_005801,USR_01800,PROD_02708,83.16,2023-06-07
INV_005802,USR_00198,PROD_01676,186.72,2023-04-13
INV_005803,USR_00307,PROD_03160,92.66,2023-10-12
INV_005804,USR_00224,PROD_04455,57.41,2023-08-23
INV_005805,USR_01077,PROD_04762,51.51,2023-03-27
INV_005806,USR_00487,PROD_02935,99.88,2023-02-24
INV_005807,USR_00828,PROD_02684,122.18,2023-06-25
INV_005808,USR_01835,PROD_00686,25.54,2023-08-16
INV_005809,USR_01444,PROD_04132,101.33,2023-09-13
INV_005810,USR_01693,PROD_03019,53.67,2023-04-09
INV_005811,USR_01946,PROD_01023,24.41,2023-06-05
INV_005812,USR_01833,PROD_00630,236.45,2023-09-12
INV_005813,USR_01288,PROD_04292,25.43,2023-07-14
INV_005814,USR_00454,PROD_03307,436.73,2023-05-07
INV_005815,USR_00388,PROD_01971,54.4,2023-01-11
INV_005816,USR_00676,PROD_00986,44.64,2023-01-26
INV_005817,USR_01664,PROD_00717,16.86,2023-05-28
INV_005818,USR_00475,PROD_02856,74.7,2023-01-08
INV_005819,USR_01004,PROD_00040,53.4,2023-11-11
INV_005820,USR_01881,PROD_03175,103.9,2023-01-04
INV_005821,USR_01193,PROD_04353,142.03,2023-10-15
INV_005822,USR_00915,PROD_04125,74.63,2023-02-14
INV_005823,USR_00354,PROD_01337,29.08,2023-03-23
INV_005824,USR_01018,PROD_00252,30.21,2023-12-19
INV_005825,USR_01213,PROD_02799,417.83,2023-09-16
INV_005826,USR_00666,PROD_04575,115.17,2023-02-25
INV_005827,USR_01193,PROD_04875,43.81,2023-02-18
INV_005828,USR_00571,PROD_00771,237.75,2023-02-07
INV_005829,USR_01426,PROD_01898,143.79,2023-04-17
INV_005830,USR_00670,PROD_02601,291.62,2023-04-16
INV_005831,USR_00723,PROD_02655,169.95,2023-04-16
INV_005832,USR_00506,PROD_03128,40.88,2023-03-13
INV_005833,USR_01782,PROD_03603,76.7,2023-11-12
INV_005834,USR_01456,PROD_01262,123.42,2023-10-03
INV_005835,USR_01192,PROD_04427,44.09,2023-06-24
INV_005836,USR_01224,PROD_01015,34.42,2023-05-22
INV_005837,USR_01337,PROD_02145,85.74,2023-12-13
INV_005838,USR_00010,PROD_04534,91.78,2023-12-16
INV_005839,USR_01609,PROD_00033,33.88,2023-02-13
INV_005840,USR_00606,PROD_03588,25.96,2023-03-01
INV_005841,USR_01081,PROD_02170,151.39,2023-03-23
INV_005842,USR_01289,PROD_00814,45.6,2023-09-16
INV_005843,USR_01946,PROD_00252,30.21,2023-04-24
INV_005844,USR_00309,PROD_00531,30.0,2023-03-05
INV_005845,USR_01410,PROD_00935,972.39,2023-11-28
INV_005846,USR_01989,PROD_00462,53.62,2023-11-06
INV_005847,USR_00022,PROD_02747,237.22,2023-07-08
INV_005848,USR_01583,PROD_01236,181.66,2023-05-22
INV_005849,USR_01075,PROD_01037,33.06,2023-02-18
INV_005850,USR_01201,PROD_04878,22.15,2023-05-02
INV_005851,USR_00118,PROD_01898,143.79,2023-04-10
INV_005852,USR_01604,PROD_02079,46.2,2023-02-12
INV_005853,USR_00752,PROD_02293,53.56,2023-05-21
INV_005854,USR_01681,PROD_04911,150.81,2023-08-04
INV_005855,USR_00863,PROD_04067,162.39,2023-08-04
INV_005856,USR_00656,PROD_02684,122.18,2023-10-01
INV_005857,USR_00981,PROD_01809,23.66,2023-11-15
INV_005858,USR_01468,PROD_00060,90.05,2023-10-16
INV_005859,USR_00387,PROD_04766,68.92,2023-11-24
INV_005860,USR_00314,PROD_01627,178.22,2023-11-08
INV_005861,USR_00704,PROD_01909,72.49,2023-02-21
INV_005862,USR_00635,PROD_02002,71.87,2023-10-21
INV_005863,USR_01662,PROD_02456,117.71,2023-05-09
INV_005864,USR_00169,PROD_00243,357.07,2023-12-05
INV_005865,USR_01084,PROD_02984,15.15,2023-11-25
INV_005866,USR_00369,PROD_03284,80.62,2023-08-01
INV_005867,USR_01743,PROD_02163,30.97,2023-08-10
INV_005868,USR_01503,PROD_04955,70.32,2023-02-01
INV_005869,USR_00763,PROD_02622,47.24,2023-06-22
INV_005870,USR_00192,PROD_00354,206.11,2023-10-13
INV_005871,USR_01227,PROD_03373,34.36,2023-09-28
INV_005872,USR_00119,PROD_02255,34.04,2023-11-13
INV_005873,USR_00771,PROD_00680,56.29,2023-01-28
INV_005874,USR_01341,PROD_03594,100.15,2023-04-26
INV_005875,USR_00134,PROD_00350,33.36,2023-07-23
INV_005876,USR_01855,PROD_02691,30.37,2023-08-19
INV_005877,USR_01165,PROD_03320,45.63,2023-06-23
INV_005878,USR_01880,PROD_01012,131.82,2023-01-26
INV_005879,USR_01815,PROD_04398,37.91,2023-05-15
INV_005880,USR_01950,PROD_01753,21.54,2023-04-04
INV_005881,USR_01195,PROD_00625,75.98,2023-03-26
INV_005882,USR_00433,PROD_04512,37.79,2023-04-25
INV_005883,USR_01262,PROD_01879,138.68,2023-02-02
INV_005884,USR_00641,PROD_04394,30.8,2023-08-17
INV_005885,USR_00532,PROD_03579,20.84,2023-10-07
INV_005886,USR_01167,PROD_03632,71.91,2023-06-28
INV_005887,USR_00736,PROD_02026,38.33,2023-09-03
INV_005888,USR_01691,PROD_01441,41.81,2023-07-01
INV_005889,USR_00870,PROD_00088,44.52,2023-04-10
INV_005890,USR_00449,PROD_02179,46.72,2023-09-16
INV_005891,USR_00062,PROD_01831,73.27,2023-12-05
INV_005892,USR_01719,PROD_03734,59.58,2023-04-03
INV_005893,USR_01407,PROD_01005,40.04,2023-03-24
INV_005894,USR_00280,PROD_00207,30.58,2023-09-05
INV_005895,USR_00739,PROD_03659,42.4,2023-07-14
INV_005896,USR_00165,PROD_02948,52.48,2023-02-03
INV_005897,USR_00646,PROD_01483,98.22,2023-02-28
INV_005898,USR_00960,PROD_00704,70.08,2023-01-22
INV_005899,USR_01268,PROD_00507,103.43,2023-05-09
INV_005900,USR_01664,PROD_04494,58.76,2023-09-12
INV_005901,USR_00803,PROD_02441,101.88,2023-07-18
INV_005902,USR_01438,PROD_00068,9.54,2023-12-02
INV_005903,USR_01638,PROD_03941,97.35,2023-09-07
INV_005904,USR_01321,PROD_03741,67.46,2023-02-03
INV_005905,USR_01234,PROD_00183,99.18,2023-08-03
INV_005906,USR_00039,PROD_00702,354.45,2023-05-27
INV_005907,USR_00991,PROD_01715,67.96,2023-12-11
INV_005908,USR_00035,PROD_01251,29.05,2023-01-27
INV_005909,USR_00262,PROD_02170,151.39,2023-10-26
INV_005910,USR_00275,PROD_03538,53.12,2023-01-11
INV_005911,USR_01508,PROD_02053,15.35,2023-11-22
INV_005912,USR_01765,PROD_03152,38.42,2023-04-10
INV_005913,USR_01449,PROD_02750,10.73,2023-09-26
INV_005914,USR_01371,PROD_04209,87.91,2023-08-11
INV_005915,USR_01158,PROD_00156,42.09,2023-03-16
INV_005916,USR_01534,PROD_00849,54.16,2023-12-13
INV_005917,USR_01822,PROD_00221,30.57,2023-03-26
INV_005918,USR_01473,PROD_04710,74.8,2023-02-06
INV_005919,USR_00716,PROD_01286,145.05,2023-11-27
INV_005920,USR_01030,PROD_02403,136.13,2023-10-21
INV_005921,USR_01177,PROD_00275,34.16,2023-07-15
INV_005922,USR_00050,PROD_00841,68.38,2023-02-16
INV_005923,USR_01395,PROD_00127,782.09,2023-05-27
INV_005924,USR_01936,PROD_04039,66.12,2023-11-05
INV_005925,USR_01328,PROD_03075,25.31,2023-08-08
INV_005926,USR_00161,PROD_04488,103.08,2023-10-17
INV_005927,USR_01609,PROD_03991,467.63,2023-08-13
INV_005928,USR_01749,PROD_02128,64.0,2023-12-09
INV_005929,USR_01998,PROD_00702,354.45,2023-10-19
INV_005930,USR_00221,PROD_03782,39.23,2023-10-21
INV_005931,USR_00449,PROD_01327,82.19,2023-01-06
INV_005932,USR_00416,PROD_04352,71.69,2023-07-23
INV_005933,USR_01161,PROD_01630,28.19,2023-08-08
INV_005934,USR_00795,PROD_00091,34.87,2023-12-19
INV_005935,USR_00893,PROD_04013,146.81,2023-08-19
INV_005936,USR_00092,PROD_04474,97.18,2023-05-17
INV_005937,USR_01115,PROD_00310,58.78,2023-10-08
INV_005938,USR_00223,PROD_04501,395.16,2023-05-10
INV_005939,USR_00670,PROD_00662,20.64,2023-08-04
INV_005940,USR_01012,PROD_03370,167.77,2023-06-15
INV_005941,USR_01034,PROD_03352,144.7,2023-10-22
INV_005942,USR_00550,PROD_02103,91.94,2023-03-05
INV_005943,USR_01379,PROD_04207,46.24,2023-12-20
INV_005944,USR_00497,PROD_01331,100.73,2023-02-13
INV_005945,USR_01355,PROD_04876,58.13,2023-11-03
INV_005946,USR_01460,PROD_02552,212.23,2023-01-07
INV_005947,USR_00377,PROD_04652,193.29,2023-01-26
INV_005948,USR_00926,PROD_04975,320.64,2023-12-16
INV_005949,USR_00315,PROD_01536,211.34,2023-02-26
INV_005950,USR_00693,PROD_01722,98.88,2023-09-19
INV_005951,USR_01540,PROD_04439,92.93,2023-10-06
INV_005952,USR_00930,PROD_03777,18.51,2023-03-06
INV_005953,USR_01460,PROD_01357,39.98,2023-12-02
INV_005954,USR_00899,PROD_03132,79.49,2023-09-21
INV_005955,USR_01782,PROD_02294,108.37,2023-06-28
INV_005956,USR_00357,PROD_00392,114.28,2023-04-18
INV_005957,USR_00926,PROD_02901,56.59,2023-04-01
INV_005958,USR_00611,PROD_01442,50.29,2023-01-28
INV_005959,USR_01327,PROD_02913,29.69,2023-06-01
INV_005960,USR_01589,PROD_00158,1685.96,2023-01-17
INV_005961,USR_00661,PROD_04319,47.6,2023-01-16
INV_005962,USR_00603,PROD_00104,79.6,2023-02-25
INV_005963,USR_00020,PROD_03556,98.86,2023-10-08
INV_005964,USR_00640,PROD_01439,37.54,2023-09-14
INV_005965,USR_00752,PROD_04356,28.95,2023-08-17
INV_005966,USR_00564,PROD_04316,168.29,2023-12-19
INV_005967,USR_00871,PROD_04892,84.08,2023-03-12
INV_005968,USR_00647,PROD_01130,84.88,2023-11-15
INV_005969,USR_01185,PROD_03965,67.82,2023-03-01
INV_005970,USR_00352,PROD_04323,34.62,2023-05-19
INV_005971,USR_01119,PROD_00497,9.78,2023-01-19
INV_005972,USR_00160,PROD_01961,67.41,2023-06-13
INV_005973,USR_01690,PROD_03099,66.07,2023-04-08
INV_005974,USR_01881,PROD_03076,34.73,2023-11-21
INV_005975,USR_00199,PROD_02713,52.27,2023-10-28
INV_005976,USR_00301,PROD_04235,47.51,2023-11-13
INV_005977,USR_01737,PROD_00371,97.31,2023-08-10
INV_005978,USR_01012,PROD_02149,49.29,2023-01-09
INV_005979,USR_01667,PROD_04969,98.92,2023-04-21
INV_005980,USR_01402,PROD_01078,39.15,2023-09-25
INV_005981,USR_00422,PROD_04763,19.56,2023-10-25
INV_005982,USR_01636,PROD_04449,226.18,2023-09-06
INV_005983,USR_00021,PROD_04078,72.35,2023-01-15
INV_005984,USR_01169,PROD_00994,29.38,2023-01-04
INV_005985,USR_00033,PROD_00303,70.48,2023-03-16
INV_005986,USR_01867,PROD_00483,225.6,2023-09-22
INV_005987,USR_00366,PROD_02367,43.13,2023-12-17
INV_005988,USR_00629,PROD_02318,28.01,2023-04-08
INV_005989,USR_00478,PROD_01922,56.07,2023-07-07
INV_005990,USR_00846,PROD_00211,47.34,2023-01-28
INV_005991,USR_01247,PROD_03593,76.65,2023-10-22
INV_005992,USR_00398,PROD_02559,70.8,2023-10-28
INV_005993,USR_01851,PROD_00166,134.1,2023-03-28
INV_005994,USR_01716,PROD_01431,36.76,2023-07-02
INV_005995,USR_01731,PROD_00406,101.68,2023-11-25
INV_005996,USR_00982,PROD_00711,58.39,2023-10-12
INV_005997,USR_01163,PROD_04296,122.05,2023-11-13
INV_005998,USR_00478,PROD_01536,211.34,2023-03-22
INV_005999,USR_00759,PROD_00957,690.0,2023-07-28
INV_006000,USR_00751,PROD_03927,185.91,2023-10-04
INV_006001,USR_01573,PROD_04797,55.62,2023-12-03
INV_006002,USR_01179,PROD_00011,40.92,2023-07-16
INV_006003,USR_00171,PROD_03598,17.29,2023-06-23
INV_006004,USR_01118,PROD_02004,119.64,2023-02-16
INV_006005,USR_01797,PROD_00063,283.46,2023-01-23
INV_006006,USR_01570,PROD_02058,53.67,2023-07-25
INV_006007,USR_01104,PROD_03653,95.96,2023-08-18
INV_006008,USR_01188,PROD_00079,23.79,2023-12-20
INV_006009,USR_01705,PROD_01691,56.46,2023-03-10
INV_006010,USR_00983,PROD_02321,51.38,2023-01-17
INV_006011,USR_01353,PROD_00664,751.97,2023-04-15
INV_006012,USR_00303,PROD_02390,90.62,2023-02-19
INV_006013,USR_01993,PROD_00260,443.79,2023-06-03
INV_006014,USR_00300,PROD_01253,88.42,2023-11-16
INV_006015,USR_00362,PROD_02793,94.7,2023-08-14
INV_006016,USR_00559,PROD_00409,57.61,2023-01-26
INV_006017,USR_01751,PROD_03510,126.56,2023-04-17
INV_006018,USR_01993,PROD_03868,63.39,2023-10-19
INV_006019,USR_00468,PROD_01234,150.07,2023-08-06
INV_006020,USR_01042,PROD_02769,56.17,2023-03-18
INV_006021,USR_01883,PROD_00846,51.6,2023-01-03
INV_006022,USR_00854,PROD_01772,461.53,2023-12-19
INV_006023,USR_00181,PROD_02907,161.14,2023-02-01
INV_006024,USR_01161,PROD_01611,38.06,2023-04-21
INV_006025,USR_00864,PROD_03219,23.85,2023-02-17
INV_006026,USR_00115,PROD_01325,206.58,2023-02-14
INV_006027,USR_01545,PROD_00120,41.03,2023-04-03
INV_006028,USR_01998,PROD_04006,48.09,2023-11-15
INV_006029,USR_00978,PROD_04235,47.51,2023-08-21
INV_006030,USR_00739,PROD_04384,64.66,2023-05-09
INV_006031,USR_00871,PROD_01997,284.05,2023-04-25
INV_006032,USR_01030,PROD_03242,81.05,2023-07-20
INV_006033,USR_01852,PROD_00543,133.86,2023-05-17
INV_006034,USR_01082,PROD_02077,89.45,2023-04-02
INV_006035,USR_01160,PROD_02363,35.43,2023-12-24
INV_006036,USR_01650,PROD_01333,125.92,2023-03-25
INV_006037,USR_01400,PROD_04373,261.72,2023-03-20
INV_006038,USR_01316,PROD_03816,37.59,2023-03-09
INV_006039,USR_00372,PROD_00725,59.5,2023-02-16
INV_006040,USR_01857,PROD_01393,59.73,2023-07-27
INV_006041,USR_00522,PROD_02741,103.14,2023-07-03
INV_006042,USR_01203,PROD_00021,54.23,2023-03-15
INV_006043,USR_00715,PROD_03069,27.04,2023-01-22
INV_006044,USR_01721,PROD_04778,62.27,2023-10-02
INV_006045,USR_00572,PROD_01372,120.2,2023-05-14
INV_006046,USR_00672,PROD_00223,40.3,2023-09-18
INV_006047,USR_00302,PROD_02681,47.93,2023-10-04
INV_006048,USR_00577,PROD_02062,25.18,2023-06-21
INV_006049,USR_01577,PROD_02777,40.45,2023-03-13
INV_006050,USR_01105,PROD_04869,107.04,2023-02-11
INV_006051,USR_00147,PROD_03508,90.31,2023-11-24
INV_006052,USR_01611,PROD_02176,20.83,2023-07-14
INV_006053,USR_00415,PROD_03081,40.18,2023-10-10
INV_006054,USR_01600,PROD_04273,29.24,2023-01-19
INV_006055,USR_00576,PROD_03097,38.33,2023-05-26
INV_006056,USR_00741,PROD_03549,187.7,2023-01-12
INV_006057,USR_01507,PROD_03875,220.92,2023-08-10
INV_006058,USR_01846,PROD_02311,45.5,2023-12-27
INV_006059,USR_01274,PROD_00507,103.43,2023-12-28
INV_006060,USR_00418,PROD_03491,107.95,2023-08-05
INV_006061,USR_00892,PROD_03150,237.01,2023-05-24
INV_006062,USR_01959,PROD_02908,30.88,2023-06-25
INV_006063,USR_01555,PROD_04297,64.46,2023-01-10
INV_006064,USR_01681,PROD_01464,37.17,2023-11-22
INV_006065,USR_00127,PROD_04565,39.5,2023-06-01
INV_006066,USR_01472,PROD_04610,1358.87,2023-05-18
INV_006067,USR_00523,PROD_03360,358.46,2023-09-27
INV_006068,USR_00368,PROD_01916,38.5,2023-11-11
INV_006069,USR_01277,PROD_04810,23.78,2023-04-09
INV_006070,USR_01209,PROD_02367,43.13,2023-02-26
INV_006071,USR_01714,PROD_03089,39.55,2023-12-06
INV_006072,USR_01210,PROD_01726,60.56,2023-11-26
INV_006073,USR_01220,PROD_04036,96.34,2023-09-23
INV_006074,USR_01802,PROD_00188,21.64,2023-09-17
INV_006075,USR_00689,PROD_00948,71.3,2023-10-14
INV_006076,USR_00550,PROD_04662,107.38,2023-09-27
INV_006077,USR_00674,PROD_00858,158.73,2023-05-16
INV_006078,USR_00827,PROD_04893,97.11,2023-10-07
INV_006079,USR_00379,PROD_02214,165.14,2023-04-01
INV_006080,USR_00615,PROD_00569,46.96,2023-01-12
INV_006081,USR_00125,PROD_00344,98.01,2023-10-10
INV_006082,USR_00539,PROD_02258,105.49,2023-09-10
INV_006083,USR_01290,PROD_02301,113.11,2023-12-17
INV_006084,USR_00966,PROD_03524,28.52,2023-12-28
INV_006085,USR_00787,PROD_02015,78.93,2023-11-12
INV_006086,USR_01668,PROD_04125,74.63,2023-01-10
INV_006087,USR_01446,PROD_03915,60.25,2023-02-28
INV_006088,USR_01448,PROD_03012,124.27,2023-05-14
INV_006089,USR_01394,PROD_02521,79.86,2023-02-08
INV_006090,USR_01502,PROD_04604,41.79,2023-09-03
INV_006091,USR_00027,PROD_03178,91.73,2023-09-26
INV_006092,USR_01699,PROD_04754,105.69,2023-07-17
INV_006093,USR_00894,PROD_00690,167.03,2023-07-12
INV_006094,USR_00454,PROD_02392,45.49,2023-10-25
INV_006095,USR_00714,PROD_02950,501.91,2023-11-03
INV_006096,USR_00142,PROD_01661,101.56,2023-05-09
INV_006097,USR_01168,PROD_01976,137.21,2023-12-07
INV_006098,USR_00714,PROD_04348,28.11,2023-04-01
INV_006099,USR_00351,PROD_00373,31.76,2023-05-17
INV_006100,USR_01368,PROD_02016,385.48,2023-12-20
INV_006101,USR_00411,PROD_02649,69.61,2023-04-23
INV_006102,USR_00903,PROD_01055,125.88,2023-03-19
INV_006103,USR_00345,PROD_00746,553.96,2023-06-13
INV_006104,USR_01810,PROD_02169,100.66,2023-12-23
INV_006105,USR_01580,PROD_04111,93.15,2023-06-18
INV_006106,USR_00159,PROD_03123,65.16,2023-01-10
INV_006107,USR_00879,PROD_02428,35.15,2023-05-10
INV_006108,USR_00386,PROD_01458,38.84,2023-04-12
INV_006109,USR_00792,PROD_03578,42.02,2023-06-10
INV_006110,USR_00074,PROD_01195,214.39,2023-05-22
INV_006111,USR_01474,PROD_02842,198.3,2023-11-27
INV_006112,USR_00646,PROD_04590,28.77,2023-11-25
INV_006113,USR_00728,PROD_03238,116.87,2023-03-16
INV_006114,USR_00276,PROD_03161,231.43,2023-09-27
INV_006115,USR_01464,PROD_04786,34.5,2023-05-17
INV_006116,USR_01950,PROD_02445,32.28,2023-07-02
INV_006117,USR_01433,PROD_02965,93.33,2023-10-28
INV_006118,USR_01925,PROD_04079,648.58,2023-07-19
INV_006119,USR_00823,PROD_02985,53.29,2023-04-27
INV_006120,USR_00974,PROD_00171,80.69,2023-09-09
INV_006121,USR_00817,PROD_00978,68.29,2023-10-08
INV_006122,USR_01203,PROD_03780,94.03,2023-05-27
INV_006123,USR_01537,PROD_03840,95.58,2023-08-10
INV_006124,USR_00987,PROD_01604,48.46,2023-02-23
INV_006125,USR_01021,PROD_03777,18.51,2023-06-09
INV_006126,USR_01327,PROD_02163,30.97,2023-05-17
INV_006127,USR_01455,PROD_00032,20.54,2023-09-05
INV_006128,USR_00603,PROD_00762,98.36,2023-03-18
INV_006129,USR_01913,PROD_00022,95.62,2023-04-03
INV_006130,USR_01105,PROD_02602,34.43,2023-11-10
INV_006131,USR_01929,PROD_02248,59.23,2023-10-13
INV_006132,USR_01494,PROD_04480,80.91,2023-03-12
INV_006133,USR_00644,PROD_04790,198.02,2023-05-25
INV_006134,USR_01158,PROD_01357,39.98,2023-01-06
INV_006135,USR_01617,PROD_03205,48.59,2023-03-12
INV_006136,USR_00881,PROD_02018,727.82,2023-11-26
INV_006137,USR_01155,PROD_03840,95.58,2023-04-06
INV_006138,USR_01332,PROD_02396,24.07,2023-05-09
INV_006139,USR_01182,PROD_03240,32.13,2023-09-07
INV_006140,USR_01596,PROD_03342,90.96,2023-10-09
INV_006141,USR_01500,PROD_01851,264.58,2023-08-24
INV_006142,USR_00398,PROD_02388,136.11,2023-09-24
INV_006143,USR_00006,PROD_04664,29.87,2023-07-25
INV_006144,USR_01479,PROD_04578,60.65,2023-06-22
INV_006145,USR_00502,PROD_00801,67.61,2023-12-01
INV_006146,USR_00762,PROD_01387,49.26,2023-05-27
INV_006147,USR_00625,PROD_02802,32.23,2023-12-02
INV_006148,USR_01947,PROD_03941,97.35,2023-08-25
INV_006149,USR_00226,PROD_01735,113.36,2023-04-18
INV_006150,USR_01811,PROD_02371,43.08,2023-08-26
INV_006151,USR_00055,PROD_02598,147.67,2023-04-18
INV_006152,USR_01120,PROD_01850,76.79,2023-02-02
INV_006153,USR_00766,PROD_01577,52.23,2023-05-01
INV_006154,USR_00276,PROD_02947,40.64,2023-11-02
INV_006155,USR_00295,PROD_04657,32.99,2023-01-14
INV_006156,USR_00861,PROD_03315,21.81,2023-05-18
INV_006157,USR_01139,PROD_01686,33.7,2023-05-08
INV_006158,USR_00137,PROD_03360,358.46,2023-01-19
INV_006159,USR_00279,PROD_04272,33.44,2023-10-18
INV_006160,USR_00541,PROD_01600,24.58,2023-01-28
INV_006161,USR_00012,PROD_00443,68.71,2023-10-01
INV_006162,USR_01363,PROD_02438,62.56,2023-12-21
INV_006163,USR_01561,PROD_04550,61.67,2023-06-22
INV_006164,USR_01580,PROD_00487,26.18,2023-10-09
INV_006165,USR_00172,PROD_01242,102.11,2023-02-12
INV_006166,USR_01739,PROD_01614,185.99,2023-04-10
INV_006167,USR_00760,PROD_00237,65.27,2023-10-17
INV_006168,USR_01737,PROD_01340,47.31,2023-08-11
INV_006169,USR_00400,PROD_04611,45.19,2023-09-04
INV_006170,USR_00180,PROD_00734,157.86,2023-09-16
INV_006171,USR_01207,PROD_03008,16.31,2023-03-04
INV_006172,USR_01298,PROD_01960,63.79,2023-06-19
INV_006173,USR_00455,PROD_00024,8.96,2023-10-04
INV_006174,USR_01004,PROD_00308,23.27,2023-03-14
INV_006175,USR_00004,PROD_03377,56.82,2023-02-27
INV_006176,USR_01884,PROD_00916,107.45,2023-07-17
INV_006177,USR_00130,PROD_04087,28.87,2023-02-22
INV_006178,USR_01114,PROD_03983,51.44,2023-06-09
INV_006179,USR_00437,PROD_04617,258.34,2023-06-27
INV_006180,USR_01616,PROD_01419,634.25,2023-06-14
INV_006181,USR_00711,PROD_01328,190.42,2023-08-08
INV_006182,USR_00976,PROD_00298,23.97,2023-07-23
INV_006183,USR_01542,PROD_02060,55.62,2023-03-03
INV_006184,USR_00874,PROD_01655,33.2,2023-08-08
INV_006185,USR_00267,PROD_02718,43.61,2023-03-20
INV_006186,USR_01857,PROD_01050,32.73,2023-03-16
INV_006187,USR_01940,PROD_02611,33.78,2023-07-19
INV_006188,USR_01504,PROD_03885,173.81,2023-01-04
INV_006189,USR_01040,PROD_04723,37.6,2023-05-06
INV_006190,USR_00417,PROD_01084,136.18,2023-10-16
INV_006191,USR_01611,PROD_01803,34.53,2023-02-16
INV_006192,USR_01029,PROD_03276,47.13,2023-10-25
INV_006193,USR_00431,PROD_04713,53.54,2023-11-01
INV_006194,USR_00532,PROD_02047,216.71,2023-07-24
INV_006195,USR_00054,PROD_02224,84.36,2023-12-20
INV_006196,USR_00467,PROD_02542,206.18,2023-09-28
INV_006197,USR_01141,PROD_03460,30.2,2023-05-09
INV_006198,USR_01441,PROD_04297,64.46,2023-05-17
INV_006199,USR_00180,PROD_02083,41.57,2023-04-13
INV_006200,USR_00531,PROD_03890,35.11,2023-06-19
INV_006201,USR_00469,PROD_01807,68.31,2023-06-11
INV_006202,USR_01417,PROD_02206,49.82,2023-02-09
INV_006203,USR_00873,PROD_03118,56.66,2023-08-14
INV_006204,USR_00975,PROD_04582,33.62,2023-09-08
INV_006205,USR_01752,PROD_04775,38.85,2023-03-10
INV_006206,USR_01792,PROD_03586,39.41,2023-06-26
INV_006207,USR_00811,PROD_01277,75.31,2023-05-16
INV_006208,USR_00240,PROD_04297,64.46,2023-07-25
INV_006209,USR_00425,PROD_02401,32.09,2023-09-21
INV_006210,USR_01180,PROD_04432,83.49,2023-04-08
INV_006211,USR_01522,PROD_02068,129.38,2023-02-21
INV_006212,USR_00655,PROD_01709,67.52,2023-12-09
INV_006213,USR_01259,PROD_00022,95.62,2023-06-02
INV_006214,USR_00221,PROD_01951,23.93,2023-04-14
INV_006215,USR_01125,PROD_03128,40.88,2023-06-04
INV_006216,USR_01163,PROD_02164,70.52,2023-10-16
INV_006217,USR_00320,PROD_02315,35.69,2023-04-19
INV_006218,USR_00981,PROD_02367,43.13,2023-09-19
INV_006219,USR_01693,PROD_00731,219.73,2023-05-18
INV_006220,USR_00744,PROD_03353,24.28,2023-04-11
INV_006221,USR_00823,PROD_04815,89.48,2023-10-20
INV_006222,USR_00543,PROD_04040,46.66,2023-02-17
INV_006223,USR_01520,PROD_01453,118.15,2023-03-26
INV_006224,USR_01846,PROD_01765,81.75,2023-12-13
INV_006225,USR_00446,PROD_02722,18.3,2023-05-10
INV_006226,USR_01429,PROD_02313,88.1,2023-02-03
INV_006227,USR_00655,PROD_02039,57.11,2023-11-17
INV_006228,USR_01880,PROD_02632,243.11,2023-03-19
INV_006229,USR_00382,PROD_04179,62.6,2023-11-24
INV_006230,USR_01813,PROD_00512,79.81,2023-05-12
INV_006231,USR_00490,PROD_04361,70.39,2023-11-08
INV_006232,USR_00144,PROD_01733,43.59,2023-11-07
INV_006233,USR_00636,PROD_02910,68.12,2023-05-04
INV_006234,USR_01599,PROD_01277,75.31,2023-07-16
INV_006235,USR_01379,PROD_01762,43.36,2023-10-04
INV_006236,USR_00884,PROD_03912,116.72,2023-11-01
INV_006237,USR_01288,PROD_00536,57.98,2023-08-15
INV_006238,USR_01788,PROD_02617,34.27,2023-08-08
INV_006239,USR_01395,PROD_03676,39.98,2023-07-14
INV_006240,USR_00017,PROD_00473,34.41,2023-11-06
INV_006241,USR_01774,PROD_04319,47.6,2023-08-05
INV_006242,USR_00847,PROD_04477,100.12,2023-07-01
INV_006243,USR_00574,PROD_00900,89.32,2023-03-13
INV_006244,USR_00051,PROD_02384,235.59,2023-01-19
INV_006245,USR_01923,PROD_04428,41.64,2023-03-18
INV_006246,USR_00682,PROD_04569,143.94,2023-09-27
INV_006247,USR_00802,PROD_04815,89.48,2023-09-24
INV_006248,USR_01844,PROD_02845,44.65,2023-11-28
INV_006249,USR_00720,PROD_04453,41.22,2023-09-07
INV_006250,USR_00904,PROD_01172,59.06,2023-05-05
INV_006251,USR_00789,PROD_02990,99.15,2023-04-10
INV_006252,USR_01821,PROD_00733,128.64,2023-09-07
INV_006253,USR_00142,PROD_03474,61.55,2023-10-07
INV_006254,USR_01882,PROD_03682,85.62,2023-04-28
INV_006255,USR_01233,PROD_04876,58.13,2023-12-17
INV_006256,USR_00761,PROD_04752,39.51,2023-04-17
