product_id,category,price,rating,popularity,discount_pct,created_at
PROD_02168,Beauty,98.73,2.57,2320,17.0,2022-04-01 08:00:00
PROD_02169,Automotive,100.66,2.41,3319,1.8,2022-04-01 09:00:00
PROD_02170,Home & Kitchen,151.39,4.34,941,3.9,2022-04-01 10:00:00
PROD_02171,Beauty,36.74,2.26,3848,6.7,2022-04-01 11:00:00
PROD_02172,Sports,71.09,3.02,1123,9.0,2022-04-01 12:00:00
PROD_02173,Clothing,91.02,2.36,2196,8.2,2022-04-01 13:00:00
PROD_02174,Electronics,233.99,3.41,1999,1.1,2022-04-01 14:00:00
PROD_02175,Toys,39.79,4.14,1395,5.5,2022-04-01 15:00:00
PROD_02176,Books,20.83,3.89,3494,25.6,2022-04-01 16:00:00
PROD_02177,Books,41.95,5.0,1126,20.6,2022-04-01 17:00:00
PROD_02178,Home & Kitchen,59.07,4.67,143,8.9,2022-04-01 18:00:00
PROD_02179,Automotive,46.72,3.06,3961,8.5,2022-04-01 19:00:00
PROD_02180,Books,33.73,2.84,1237,1.2,2022-04-01 20:00:00
PROD_02181,Sports,62.91,5.0,3119,2.2,2022-04-01 21:00:00
PROD_02182,Toys,31.68,4.65,2514,2.9,2022-04-01 22:00:00
PROD_02183,Beauty,24.13,4.27,3615,6.7,2022-04-01 23:00:00
PROD_02184,Sports,34.77,3.86,1891,13.1,2022-04-02 00:00:00
PROD_02185,Home & Kitchen,301.52,4.02,4543,6.2,2022-04-02 01:00:00
PROD_02186,Sports,100.55,2.61,689,1.3,2022-04-02 02:00:00
PROD_02187,Beauty,72.3,3.93,2704,5.8,2022-04-02 03:00:00
PROD_02188,Clothing,58.08,3.86,2679,1.8,2022-04-02 04:00:00
PROD_02189,Home & Kitchen,55.92,3.08,1257,,2022-04-02 05:00:00
PROD_02190,Clothing,133.6,3.37,1201,1.8,2022-04-02 06:00:00
PROD_02191,Electronics,134.62,5.0,1140,6.6,2022-04-02 07:00:00
PROD_02192,Clothing,91.76,3.7,1413,11.8,2022-04-02 08:00:00
PROD_02193,Electronics,205.67,5.0,2081,2.6,2022-04-02 09:00:00
PROD_02194,Electronics,372.87,2.41,1340,0.8,2022-04-02 10:00:00
PROD_02195,Clothing,101.8,3.38,1391,8.3,2022-04-02 11:00:00
PROD_02196,Home & Kitchen,140.57,2.56,379,0.6,2022-04-02 12:00:00
PROD_02197,Automotive,46.27,,3804,8.9,2022-04-02 13:00:00
PROD_02198,Beauty,124.51,3.14,2500,14.0,2022-04-02 14:00:00
PROD_02199,Sports,53.87,4.05,1186,4.0,2022-04-02 15:00:00
PROD_02200,Sports,68.97,4.01,385,6.7,2022-04-02 16:00:00
PROD_02201,Beauty,181.49,3.26,2770,,2022-04-02 17:00:00
PROD_02202,Toys,36.31,2.02,3300,6.4,2022-04-02 18:00:00
PROD_02203,Toys,72.95,4.98,1953,56.7,2022-04-02 19:00:00
PROD_02204,Electronics,192.89,3.57,967,1.7,2022-04-02 20:00:00
PROD_02205,Electronics,200.92,2.91,820,12.3,2022-04-02 21:00:00
PROD_02206,Home & Kitchen,49.82,4.02,4932,10.6,2022-04-02 22:00:00
PROD_02207,Books,35.13,3.96,1543,20.6,2022-04-02 23:00:00
PROD_02208,Clothing,32.06,3.54,4440,1.0,2022-04-03 00:00:00
PROD_02209,Electronics,215.18,3.92,419,3.3,2022-04-03 01:00:00
PROD_02210,Sports,137.81,2.88,63,1.4,2022-04-03 02:00:00
PROD_02211,Home & Kitchen,216.57,4.41,4806,27.0,2022-04-03 03:00:00
PROD_02212,Clothing,27.96,3.0,1108,5.6,2022-04-03 04:00:00
PROD_02213,Home & Kitchen,39.72,3.32,2406,24.1,2022-04-03 05:00:00
PROD_02214,Clothing,165.14,4.32,984,3.5,2022-04-03 06:00:00
PROD_02215,Clothing,24.67,4.76,4498,1.4,2022-04-03 07:00:00
PROD_02216,Beauty,27.73,5.0,4659,3.5,2022-04-03 08:00:00
PROD_02217,Electronics,185.99,4.64,2904,9.1,2022-04-03 09:00:00
PROD_02218,Automotive,72.45,3.54,3289,18.7,2022-04-03 10:00:00
PROD_02219,Home & Kitchen,176.43,2.57,4931,4.9,2022-04-03 11:00:00
PROD_02220,Automotive,57.96,4.92,4849,24.6,2022-04-03 12:00:00
PROD_02221,Home & Kitchen,45.67,4.9,2234,2.8,2022-04-03 13:00:00
PROD_02222,Beauty,77.9,3.26,2568,11.8,2022-04-03 14:00:00
PROD_02223,Sports,85.85,4.54,3700,13.3,2022-04-03 15:00:00
PROD_02224,Automotive,84.36,3.53,148,3.2,2022-04-03 16:00:00
PROD_02225,Sports,58.2,5.0,3183,0.3,2022-04-03 17:00:00
PROD_02226,Toys,23.89,3.39,2530,4.5,2022-04-03 18:00:00
PROD_02227,Electronics,232.64,5.0,4647,0.5,2022-04-03 19:00:00
PROD_02228,Electronics,335.84,4.43,2251,23.1,2022-04-03 20:00:00
PROD_02229,Books,7.12,5.0,3837,30.7,2022-04-03 21:00:00
PROD_02230,Beauty,53.56,3.43,1347,13.3,2022-04-03 22:00:00
PROD_02231,Sports,129.43,4.12,4099,13.0,2022-04-03 23:00:00
PROD_02232,Clothing,34.75,3.02,2862,2.8,2022-04-04 00:00:00
PROD_02233,Home & Kitchen,56.63,4.48,2304,0.8,2022-04-04 01:00:00
PROD_02234,Electronics,588.65,4.52,2687,16.2,2022-04-04 02:00:00
PROD_02235,Automotive,50.09,5.0,82,8.2,2022-04-04 03:00:00
PROD_02236,Home & Kitchen,68.59,4.19,2888,11.4,2022-04-04 04:00:00
PROD_02237,Home & Kitchen,57.88,4.38,2151,15.1,2022-04-04 05:00:00
PROD_02238,Books,54.96,3.42,4540,5.3,2022-04-04 06:00:00
PROD_02239,Sports,71.99,4.23,1816,1.6,2022-04-04 07:00:00
PROD_02240,Electronics,111.23,3.5,2055,15.8,2022-04-04 08:00:00
PROD_02241,Home & Kitchen,71.31,3.89,3512,6.0,2022-04-04 09:00:00
PROD_02242,Electronics,267.32,,4562,17.5,2022-04-04 10:00:00
PROD_02243,Clothing,54.85,3.52,3511,5.8,2022-04-04 11:00:00
PROD_02244,Books,45.79,3.85,2286,2.4,2022-04-04 12:00:00
PROD_02245,Clothing,59.95,3.5,2087,1.9,2022-04-04 13:00:00
PROD_02246,Electronics,123.29,3.5,1658,13.6,2022-04-04 14:00:00
PROD_02247,Toys,92.78,4.66,344,8.6,2022-04-04 15:00:00
PROD_02248,Automotive,59.23,3.94,4765,5.2,2022-04-04 16:00:00
PROD_02249,Electronics,159.1,4.08,4674,6.8,2022-04-04 17:00:00
PROD_02250,Sports,133.23,2.63,4282,8.0,2022-04-04 18:00:00
PROD_02251,Home & Kitchen,59.05,4.14,2881,2.7,2022-04-04 19:00:00
PROD_02252,Home & Kitchen,100.1,4.22,2625,4.8,2022-04-04 20:00:00
PROD_02253,Clothing,51.46,3.48,4882,3.5,2022-04-04 21:00:00
PROD_02254,Automotive,65.91,5.0,4182,4.9,2022-04-04 22:00:00
PROD_02255,Books,34.04,1.97,942,6.9,2022-04-04 23:00:00
PROD_02256,Toys,103.37,4.43,645,1.9,2022-04-05 00:00:00
PROD_02257,Beauty,158.87,4.37,3239,5.0,2022-04-05 01:00:00
PROD_02258,Automotive,105.49,4.23,1200,4.9,2022-04-05 02:00:00
PROD_02259,Home & Kitchen,114.1,3.94,21,3.4,2022-04-05 03:00:00
PROD_02260,Sports,114.18,4.24,4012,60.0,2022-04-05 04:00:00
PROD_02261,Automotive,90.31,4.49,4936,0.8,2022-04-05 05:00:00
PROD_02262,Clothing,34.59,3.22,1459,10.3,2022-04-05 06:00:00
PROD_02263,Clothing,189.59,4.04,458,1.9,2022-04-05 07:00:00
PROD_02264,Beauty,203.08,3.65,2506,18.3,2022-04-05 08:00:00
PROD_02265,Sports,56.35,2.92,436,24.6,2022-04-05 09:00:00
PROD_02266,Books,6.52,4.37,925,5.1,2022-04-05 10:00:00
PROD_02267,Automotive,93.82,3.35,3179,17.3,2022-04-05 11:00:00
PROD_02268,Sports,90.28,2.6,4736,2.9,2022-04-05 12:00:00
PROD_02269,Books,39.8,3.37,4331,1.5,2022-04-05 13:00:00
PROD_02270,Sports,32.76,3.16,456,3.8,2022-04-05 14:00:00
PROD_02271,Sports,77.63,4.62,1920,4.2,2022-04-05 15:00:00
PROD_02272,Electronics,70.08,3.92,3745,5.1,2022-04-05 16:00:00
PROD_02273,Clothing,100.75,4.91,2260,4.7,2022-04-05 17:00:00
PROD_02274,Automotive,79.72,3.27,4780,5.3,2022-04-05 18:00:00
PROD_02275,Sports,55.16,4.5,2691,12.4,2022-04-05 19:00:00
PROD_02276,Automotive,119.49,5.0,1411,2.8,2022-04-05 20:00:00
PROD_02277,Beauty,67.17,4.08,3417,0.2,2022-04-05 21:00:00
PROD_02278,Sports,49.43,4.49,1053,6.7,2022-04-05 22:00:00
PROD_02279,Home & Kitchen,58.11,4.35,3028,5.9,2022-04-05 23:00:00
PROD_02280,Clothing,26.08,2.66,401,,2022-04-06 00:00:00
PROD_02281,Home & Kitchen,58.06,4.27,4829,1.4,2022-04-06 01:00:00
PROD_02282,Automotive,98.4,4.05,1295,7.1,2022-04-06 02:00:00
PROD_02283,Automotive,79.26,3.59,4119,2.7,2022-04-06 03:00:00
PROD_02284,Clothing,168.3,3.09,2444,21.0,2022-04-06 04:00:00
PROD_02285,Automotive,55.42,4.36,651,1.9,2022-04-06 05:00:00
PROD_02286,Home & Kitchen,86.79,3.02,1055,0.2,2022-04-06 06:00:00
PROD_02287,Sports,105.1,5.0,4330,5.9,2022-04-06 07:00:00
PROD_02288,Sports,291.46,3.89,4047,42.8,2022-04-06 08:00:00
PROD_02289,Electronics,289.61,2.82,3057,10.0,2022-04-06 09:00:00
PROD_02290,Beauty,36.29,3.39,1167,4.4,2022-04-06 10:00:00
PROD_02291,Automotive,108.84,3.58,3259,0.2,2022-04-06 11:00:00
PROD_02292,Home & Kitchen,211.54,5.0,3637,6.6,2022-04-06 12:00:00
PROD_02293,Automotive,53.56,3.09,1553,2.3,2022-04-06 13:00:00
PROD_02294,Automotive,108.37,3.71,801,10.4,2022-04-06 14:00:00
PROD_02295,Books,13.56,3.37,446,8.7,2022-04-06 15:00:00
PROD_02296,Electronics,227.38,4.2,3524,3.1,2022-04-06 16:00:00
PROD_02297,Home & Kitchen,69.61,3.38,4686,0.7,2022-04-06 17:00:00
PROD_02298,Home & Kitchen,43.48,2.89,4792,,2022-04-06 18:00:00
PROD_02299,Automotive,61.58,3.64,4470,8.8,2022-04-06 19:00:00
PROD_02300,Electronics,449.26,3.56,3969,18.5,2022-04-06 20:00:00
PROD_02301,Sports,113.11,3.33,4374,3.0,2022-04-06 21:00:00
PROD_02302,Home & Kitchen,78.98,3.37,1726,10.6,2022-04-06 22:00:00
PROD_02303,Sports,51.85,4.75,3646,1.3,2022-04-06 23:00:00
PROD_02304,Electronics,308.81,3.54,3374,3.5,2022-04-07 00:00:00
PROD_02305,Sports,109.69,2.89,4183,,2022-04-07 01:00:00
PROD_02306,Clothing,81.22,3.43,198,17.5,2022-04-07 02:00:00
PROD_02307,Books,23.49,3.84,2728,3.9,2022-04-07 03:00:00
PROD_02308,Toys,58.09,2.73,2415,16.0,2022-04-07 04:00:00
PROD_02309,Home & Kitchen,116.0,5.0,3940,11.3,2022-04-07 05:00:00
PROD_02310,Beauty,30.74,4.49,3175,4.3,2022-04-07 06:00:00
PROD_02311,Books,45.5,4.94,912,20.9,2022-04-07 07:00:00
PROD_02312,Toys,166.91,4.11,350,7.1,2022-04-07 08:00:00
PROD_02313,Sports,88.1,2.13,2891,10.4,2022-04-07 09:00:00
PROD_02314,Home & Kitchen,93.49,5.0,4516,6.8,2022-04-07 10:00:00
PROD_02315,Sports,35.69,3.11,653,6.0,2022-04-07 11:00:00
PROD_02316,Clothing,101.49,3.17,30,18.8,2022-04-07 12:00:00
PROD_02317,Electronics,327.4,3.93,3082,3.5,2022-04-07 13:00:00
PROD_02318,Home & Kitchen,28.01,4.9,687,0.4,2022-04-07 14:00:00
PROD_02319,Toys,157.97,4.64,1109,21.2,2022-04-07 15:00:00
PROD_02320,Toys,71.01,4.53,2660,17.4,2022-04-07 16:00:00
PROD_02321,Clothing,51.38,3.55,3479,4.6,2022-04-07 17:00:00
PROD_02322,Clothing,51.91,3.54,4193,2.1,2022-04-07 18:00:00
PROD_02323,Automotive,23.32,4.08,2074,11.3,2022-04-07 19:00:00
PROD_02324,Home & Kitchen,92.71,3.7,3410,0.8,2022-04-07 20:00:00
PROD_02325,Sports,75.58,4.51,2881,5.5,2022-04-07 21:00:00
PROD_02326,Beauty,57.66,4.46,2440,0.9,2022-04-07 22:00:00
PROD_02327,Toys,143.61,4.27,2697,9.1,2022-04-07 23:00:00
PROD_02328,Toys,30.72,1.78,1426,0.3,2022-04-08 00:00:00
PROD_02329,Clothing,45.95,3.9,4415,9.9,2022-04-08 01:00:00
PROD_02330,Books,6.5,3.71,501,11.2,2022-04-08 02:00:00
PROD_02331,Clothing,54.92,3.93,769,6.7,2022-04-08 03:00:00
PROD_02332,Beauty,67.24,,3511,1.9,2022-04-08 04:00:00
PROD_02333,Sports,83.77,2.74,10,1.1,2022-04-08 05:00:00
PROD_02334,Sports,52.82,4.17,2098,3.8,2022-04-08 06:00:00
PROD_02335,Books,19.35,3.51,3666,6.3,2022-04-08 07:00:00
PROD_02336,Toys,187.72,4.26,4777,10.3,2022-04-08 08:00:00
PROD_02337,Clothing,305.35,3.26,221,0.0,2022-04-08 09:00:00
PROD_02338,Automotive,70.36,4.93,3732,12.4,2022-04-08 10:00:00
PROD_02339,Sports,42.14,4.6,3527,12.5,2022-04-08 11:00:00
PROD_02340,Beauty,163.36,4.04,1975,5.9,2022-04-08 12:00:00
PROD_02341,Home & Kitchen,29.83,3.63,313,4.2,2022-04-08 13:00:00
PROD_02342,Electronics,85.98,4.48,4796,18.5,2022-04-08 14:00:00
PROD_02343,Electronics,68.15,4.11,3782,15.4,2022-04-08 15:00:00
PROD_02344,Electronics,147.82,3.99,1791,40.9,2022-04-08 16:00:00
PROD_02345,Automotive,54.88,4.63,3235,4.7,2022-04-08 17:00:00
PROD_02346,Toys,39.82,4.94,4721,23.7,2022-04-08 18:00:00
PROD_02347,Clothing,65.08,2.8,4628,0.9,2022-04-08 19:00:00
PROD_02348,Books,58.85,2.96,2082,5.3,2022-04-08 20:00:00
PROD_02349,Automotive,45.34,3.18,817,6.3,2022-04-08 21:00:00
PROD_02350,Automotive,52.12,2.6,4130,5.8,2022-04-08 22:00:00
PROD_02351,Sports,56.45,3.75,1786,9.8,2022-04-08 23:00:00
PROD_02352,Home & Kitchen,106.24,4.28,3200,1.9,2022-04-09 00:00:00
PROD_02353,Automotive,59.21,3.78,4052,20.1,2022-04-09 01:00:00
PROD_02354,Beauty,107.25,3.37,4213,8.0,2022-04-09 02:00:00
PROD_02355,Home & Kitchen,92.28,4.7,1363,23.5,2022-04-09 03:00:00
PROD_02356,Beauty,91.46,,189,0.0,2022-04-09 04:00:00
PROD_02357,Toys,154.24,4.07,890,9.9,2022-04-09 05:00:00
PROD_02358,Clothing,34.94,4.72,1840,5.3,2022-04-09 06:00:00
PROD_02359,Electronics,224.57,3.7,4708,7.0,2022-04-09 07:00:00
PROD_02360,Automotive,197.6,5.0,4012,13.6,2022-04-09 08:00:00
PROD_02361,Clothing,55.6,3.44,2810,2.6,2022-04-09 09:00:00
PROD_02362,Toys,17.61,5.0,4273,2.3,2022-04-09 10:00:00
PROD_02363,Books,35.43,3.02,232,12.1,2022-04-09 11:00:00
PROD_02364,Books,18.04,4.21,4574,7.4,2022-04-09 12:00:00
PROD_02365,Toys,18.74,3.29,4383,2.7,2022-04-09 13:00:00
PROD_02366,Beauty,148.9,4.7,2247,6.6,2022-04-09 14:00:00
PROD_02367,Sports,43.13,3.42,2588,6.2,2022-04-09 15:00:00
PROD_02368,Sports,78.72,4.03,1788,11.8,2022-04-09 16:00:00
PROD_02369,Beauty,56.61,3.28,630,0.0,2022-04-09 17:00:00
PROD_02370,Books,21.38,4.55,1223,8.8,2022-04-09 18:00:00
PROD_02371,Books,43.08,3.28,4064,9.3,2022-04-09 19:00:00
PROD_02372,Automotive,38.37,5.0,4323,13.7,2022-04-09 20:00:00
PROD_02373,Books,27.19,3.0,4273,22.0,2022-04-09 21:00:00
PROD_02374,Clothing,59.24,2.72,2837,5.8,2022-04-09 22:00:00
PROD_02375,Books,26.82,4.56,2250,4.2,2022-04-09 23:00:00
PROD_02376,Home & Kitchen,38.38,3.33,1372,1.1,2022-04-10 00:00:00
PROD_02377,Automotive,136.13,3.79,2848,4.1,2022-04-10 01:00:00
PROD_02378,Electronics,519.54,3.54,2512,0.7,2022-04-10 02:00:00
PROD_02379,Books,31.16,2.75,2250,16.2,2022-04-10 03:00:00
PROD_02380,Beauty,87.07,3.74,102,16.5,2022-04-10 04:00:00
PROD_02381,Electronics,555.62,4.81,1248,5.4,2022-04-10 05:00:00
PROD_02382,Clothing,33.31,4.6,4618,3.0,2022-04-10 06:00:00
PROD_02383,Beauty,55.97,3.99,3480,1.3,2022-04-10 07:00:00
PROD_02384,Electronics,235.59,4.69,3245,19.1,2022-04-10 08:00:00
PROD_02385,Beauty,25.21,2.95,4211,21.0,2022-04-10 09:00:00
PROD_02386,Clothing,124.43,3.54,2774,3.1,2022-04-10 10:00:00
PROD_02387,Automotive,43.55,4.12,3614,9.7,2022-04-10 11:00:00
PROD_02388,Home & Kitchen,136.11,3.7,2845,3.0,2022-04-10 12:00:00
PROD_02389,Clothing,111.21,3.6,3911,2.6,2022-04-10 13:00:00
PROD_02390,Clothing,90.62,2.84,3244,0.2,2022-04-10 14:00:00
PROD_02391,Beauty,93.85,2.13,3638,8.6,2022-04-10 15:00:00
PROD_02392,Automotive,45.49,4.45,1778,1.6,2022-04-10 16:00:00
PROD_02393,Toys,210.44,3.99,3519,0.1,2022-04-10 17:00:00
PROD_02394,Sports,66.27,4.52,2911,1.1,2022-04-10 18:00:00
PROD_02395,Books,41.21,3.45,1551,3.8,2022-04-10 19:00:00
PROD_02396,Books,24.07,3.23,2101,11.1,2022-04-10 20:00:00
PROD_02397,Home & Kitchen,38.45,3.81,2660,2.3,2022-04-10 21:00:00
PROD_02398,Home & Kitchen,86.26,4.48,1741,21.9,2022-04-10 22:00:00
PROD_02399,Books,51.21,3.61,101,3.4,2022-04-10 23:00:00
PROD_02400,Sports,41.42,4.44,4864,4.0,2022-04-11 00:00:00
PROD_02401,Books,32.09,2.99,740,2.5,2022-04-11 01:00:00
PROD_02402,Toys,32.44,3.67,4442,2.9,2022-04-11 02:00:00
PROD_02403,Sports,136.13,3.74,3824,0.8,2022-04-11 03:00:00
PROD_02404,Home & Kitchen,45.54,4.78,709,3.5,2022-04-11 04:00:00
PROD_02405,Electronics,251.12,3.97,3024,19.6,2022-04-11 05:00:00
PROD_02406,Beauty,160.69,5.0,2321,11.7,2022-04-11 06:00:00
PROD_02407,Toys,34.89,2.72,2026,20.8,2022-04-11 07:00:00
PROD_02408,Toys,42.82,3.9,3500,1.1,2022-04-11 08:00:00
PROD_02409,Automotive,41.88,3.94,987,6.1,2022-04-11 09:00:00
PROD_02410,Home & Kitchen,179.47,4.3,4220,2.6,2022-04-11 10:00:00
PROD_02411,Home & Kitchen,230.38,3.15,1268,12.8,2022-04-11 11:00:00
PROD_02412,Clothing,102.4,5.0,3865,35.1,2022-04-11 12:00:00
PROD_02413,Toys,104.48,3.81,1307,16.9,2022-04-11 13:00:00
PROD_02414,Clothing,46.37,2.93,1988,0.4,2022-04-11 14:00:00
PROD_02415,Clothing,223.39,3.79,4139,3.8,2022-04-11 15:00:00
PROD_02416,Beauty,75.85,3.55,1742,0.3,2022-04-11 16:00:00
PROD_02417,Clothing,109.2,5.0,2952,0.4,2022-04-11 17:00:00
PROD_02418,Sports,60.71,4.64,2519,0.8,2022-04-11 18:00:00
PROD_02419,Books,13.99,3.84,458,3.2,2022-04-11 19:00:00
PROD_02420,Electronics,143.53,3.71,1247,3.6,2022-04-11 20:00:00
PROD_02421,Home & Kitchen,89.66,4.56,4510,5.1,2022-04-11 21:00:00
PROD_02422,Sports,160.8,4.6,342,5.2,2022-04-11 22:00:00
PROD_02423,Electronics,177.06,1.47,4333,14.8,2022-04-11 23:00:00
PROD_02424,Toys,40.15,4.31,175,1.5,2022-04-12 00:00:00
PROD_02425,Toys,46.29,3.82,4690,1.7,2022-04-12 01:00:00
PROD_02426,Toys,68.68,2.75,4842,9.9,2022-04-12 02:00:00
PROD_02427,Sports,45.21,4.5,4703,8.5,2022-04-12 03:00:00
PROD_02428,Sports,35.15,5.0,4698,1.7,2022-04-12 04:00:00
PROD_02429,Home & Kitchen,136.59,4.25,4037,19.1,2022-04-12 05:00:00
PROD_02430,Books,26.73,4.68,2784,4.0,2022-04-12 06:00:00
PROD_02431,Automotive,70.14,5.0,1709,4.6,2022-04-12 07:00:00
PROD_02432,Clothing,77.17,3.14,1423,5.5,2022-04-12 08:00:00
PROD_02433,Toys,46.17,,1456,3.9,2022-04-12 09:00:00
PROD_02434,Beauty,160.74,4.33,3492,8.2,2022-04-12 10:00:00
PROD_02435,Books,22.87,3.6,4754,4.9,2022-04-12 11:00:00
PROD_02436,Beauty,75.57,2.7,1697,3.0,2022-04-12 12:00:00
PROD_02437,Home & Kitchen,74.86,3.74,456,23.5,2022-04-12 13:00:00
PROD_02438,Home & Kitchen,62.56,4.38,3484,3.7,2022-04-12 14:00:00
PROD_02439,Home & Kitchen,32.02,3.68,106,12.0,2022-04-12 15:00:00
PROD_02440,Electronics,121.09,3.17,2436,4.3,2022-04-12 16:00:00
PROD_02441,Beauty,101.88,3.62,2727,5.7,2022-04-12 17:00:00
PROD_02442,Books,39.35,3.78,3267,2.7,2022-04-12 18:00:00
PROD_02443,Automotive,99.59,2.26,4736,14.0,2022-04-12 19:00:00
PROD_02444,Books,12.03,3.69,512,13.4,2022-04-12 20:00:00
PROD_02445,Sports,32.28,2.72,4393,0.2,2022-04-12 21:00:00
PROD_02446,Sports,40.03,4.33,4474,0.6,2022-04-12 22:00:00
PROD_02447,Toys,131.12,,74,25.6,2022-04-12 23:00:00
PROD_02448,Automotive,77.8,4.61,4267,22.0,2022-04-13 00:00:00
PROD_02449,Sports,46.78,3.47,671,7.1,2022-04-13 01:00:00
PROD_02450,Home & Kitchen,39.94,3.37,3499,,2022-04-13 02:00:00
PROD_02451,Books,23.93,,490,16.7,2022-04-13 03:00:00
PROD_02452,Beauty,50.0,3.11,4672,1.5,2022-04-13 04:00:00
PROD_02453,Home & Kitchen,40.2,4.02,3271,10.6,2022-04-13 05:00:00
PROD_02454,Electronics,301.77,3.21,415,6.5,2022-04-13 06:00:00
PROD_02455,Sports,131.27,3.35,4870,13.6,2022-04-13 07:00:00
PROD_02456,Home & Kitchen,117.71,4.12,3570,0.3,2022-04-13 08:00:00
PROD_02457,Home & Kitchen,32.39,2.89,3393,9.0,2022-04-13 09:00:00
PROD_02458,Electronics,731.99,2.79,3677,8.1,2022-04-13 10:00:00
PROD_02459,Clothing,39.03,4.0,4971,18.4,2022-04-13 11:00:00
PROD_02460,Books,34.38,3.78,1127,11.3,2022-04-13 12:00:00
PROD_02461,Beauty,52.89,3.93,2447,21.2,2022-04-13 13:00:00
PROD_02462,Toys,50.47,4.06,3492,21.8,2022-04-13 14:00:00
PROD_02463,Clothing,231.86,3.85,3719,5.2,2022-04-13 15:00:00
PROD_02464,Sports,50.12,4.29,3450,1.5,2022-04-13 16:00:00
PROD_02465,Home & Kitchen,41.01,3.88,751,10.0,2022-04-13 17:00:00
PROD_02466,Automotive,42.01,2.19,3249,20.7,2022-04-13 18:00:00
PROD_02467,Electronics,166.29,2.4,2931,0.8,2022-04-13 19:00:00
PROD_02468,Electronics,58.85,5.0,1841,8.2,2022-04-13 20:00:00
PROD_02469,Automotive,42.01,3.8,4148,1.2,2022-04-13 21:00:00
PROD_02470,Books,25.77,4.56,920,0.3,2022-04-13 22:00:00
PROD_02471,Clothing,74.77,3.52,4022,11.4,2022-04-13 23:00:00
PROD_02472,Toys,72.45,3.75,4712,11.5,2022-04-14 00:00:00
PROD_02473,Books,8.7,3.44,1428,9.2,2022-04-14 01:00:00
PROD_02474,Automotive,74.87,5.0,4824,19.6,2022-04-14 02:00:00
PROD_02475,Home & Kitchen,43.26,4.0,4319,0.8,2022-04-14 03:00:00
PROD_02476,Automotive,54.82,3.37,4048,1.1,2022-04-14 04:00:00
PROD_02477,Books,28.44,2.48,3649,20.0,2022-04-14 05:00:00
PROD_02478,Beauty,141.52,5.0,3455,7.0,2022-04-14 06:00:00
PROD_02479,Electronics,292.52,3.67,141,3.2,2022-04-14 07:00:00
PROD_02480,Electronics,380.51,4.4,2066,13.4,2022-04-14 08:00:00
PROD_02481,Sports,137.62,4.48,162,22.5,2022-04-14 09:00:00
PROD_02482,Sports,50.86,3.43,2488,11.7,2022-04-14 10:00:00
PROD_02483,Automotive,38.18,4.34,492,15.7,2022-04-14 11:00:00
PROD_02484,Toys,62.66,,314,3.3,2022-04-14 12:00:00
PROD_02485,Home & Kitchen,39.64,3.01,2529,3.4,2022-04-14 13:00:00
PROD_02486,Beauty,71.28,4.73,1002,20.0,2022-04-14 14:00:00
PROD_02487,Clothing,130.6,3.67,2247,9.5,2022-04-14 15:00:00
PROD_02488,Books,27.4,4.21,2569,2.7,2022-04-14 16:00:00
PROD_02489,Toys,70.64,4.13,4448,7.4,2022-04-14 17:00:00
PROD_02490,Home & Kitchen,61.13,4.31,724,11.6,2022-04-14 18:00:00
PROD_02491,Sports,105.77,2.55,1719,2.5,2022-04-14 19:00:00
PROD_02492,Automotive,44.21,3.33,1067,10.6,2022-04-14 20:00:00
PROD_02493,Books,19.02,3.54,480,0.4,2022-04-14 21:00:00
PROD_02494,Sports,85.91,3.13,3475,3.6,2022-04-14 22:00:00
PROD_02495,Automotive,119.01,4.14,750,11.2,2022-04-14 23:00:00
PROD_02496,Books,45.68,4.75,3576,1.6,2022-04-15 00:00:00
PROD_02497,Clothing,44.88,4.88,522,2.5,2022-04-15 01:00:00
PROD_02498,Home & Kitchen,34.67,3.53,3403,21.1,2022-04-15 02:00:00
PROD_02499,Books,29.39,4.03,3295,11.2,2022-04-15 03:00:00
PROD_02500,Beauty,70.28,4.16,3847,6.9,2022-04-15 04:00:00
PROD_02501,Toys,60.0,4.3,2202,2.4,2022-04-15 05:00:00
PROD_02502,Electronics,153.85,3.1,4664,4.2,2022-04-15 06:00:00
PROD_02503,Beauty,38.14,5.0,4897,8.5,2022-04-15 07:00:00
PROD_02504,Beauty,199.15,4.54,369,1.7,2022-04-15 08:00:00
PROD_02505,Toys,65.83,4.56,294,6.6,2022-04-15 09:00:00
PROD_02506,Electronics,266.65,4.76,3326,5.3,2022-04-15 10:00:00
PROD_02507,Beauty,58.16,4.23,3287,6.5,2022-04-15 11:00:00
PROD_02508,Books,36.19,2.98,2641,1.1,2022-04-15 12:00:00
PROD_02509,Books,53.64,3.69,1767,1.1,2022-04-15 13:00:00
PROD_02510,Books,7.87,2.48,2784,33.3,2022-04-15 14:00:00
PROD_02511,Electronics,378.18,4.13,1532,38.8,2022-04-15 15:00:00
PROD_02512,Beauty,39.96,3.66,1255,5.6,2022-04-15 16:00:00
PROD_02513,Automotive,87.04,3.77,1422,15.6,2022-04-15 17:00:00
PROD_02514,Electronics,169.2,,4848,10.7,2022-04-15 18:00:00
PROD_02515,Books,53.86,3.43,1426,1.2,2022-04-15 19:00:00
PROD_02516,Toys,43.31,,367,3.5,2022-04-15 20:00:00
PROD_02517,Beauty,102.73,3.82,3475,3.8,2022-04-15 21:00:00
PROD_02518,Beauty,39.93,2.33,4145,9.1,2022-04-15 22:00:00
